country,organ,year,author_count
SA,peripheral nervous system,2023,2
SA,placenta,2017,2
SA,placenta,2018,2
SA,placenta,2019,1
SA,placenta,2020,3
SA,placenta,2021,5
SA,placenta,2022,17
SA,prostate,2017,1
SA,prostate,2018,3
SA,prostate,2019,4
SA,prostate,2020,11
SA,prostate,2021,22
SA,prostate,2022,41
SA,prostate,2023,6
SA,skeletal,2017,3
SA,skeletal,2018,6
SA,skeletal,2019,11
SA,skeletal,2020,32
SA,skeletal,2021,34
SA,skeletal,2022,53
SA,skeletal,2023,14
SA,skin,2015,1
SA,skin,2016,2
SA,skin,2017,5
SA,skin,2018,9
SA,skin,2019,16
SA,skin,2020,53
SA,skin,2021,82
SA,skin,2022,143
SA,skin,2023,44
SA,small intestine,2017,1
SA,small intestine,2018,1
SA,small intestine,2020,1
SA,small intestine,2021,1
SA,small intestine,2022,3
SA,small intestine,2023,6
SA,spinal cord,2017,1
SA,spinal cord,2018,4
SA,spinal cord,2019,3
SA,spinal cord,2020,4
SA,spinal cord,2021,5
SA,spinal cord,2022,10
SA,spleen,2014,1
SA,spleen,2018,3
SA,spleen,2019,1
SA,spleen,2020,7
SA,spleen,2021,4
SA,spleen,2022,3
SA,thymus,2018,3
SA,thymus,2019,4
SA,thymus,2020,8
SA,thymus,2021,7
SA,thymus,2022,27
SA,thymus,2023,1
SA,trachea,2017,2
SA,trachea,2018,2
SA,trachea,2019,1
SA,trachea,2020,2
SA,trachea,2021,8
SA,trachea,2022,5
SA,ureter,2019,1
SA,ureter,2020,2
SA,ureter,2021,5
SA,ureter,2022,5
SA,ureter,2023,1
SA,urinary bladder,2017,1
SA,urinary bladder,2019,3
SA,urinary bladder,2020,3
SA,urinary bladder,2021,14
SA,urinary bladder,2022,6
SA,urinary bladder,2023,2
SA,uterus,2017,1
SA,uterus,2020,1
SA,uterus,2021,1
SB,liver,2020,1
SC,lung,2016,1
SC,prostate,2021,1
SD,brain,2017,1
SD,brain,2019,1
SD,brain,2020,1
SD,brain,2021,1
SD,brain,2022,3
SD,eye,2021,1
SD,eye,2022,1
SD,heart,2017,1
SD,heart,2020,2
SD,heart,2021,1
SD,heart,2022,4
SD,kidney,2017,1
SD,kidney,2020,2
SD,kidney,2021,2
SD,kidney,2022,9
SD,knee,2021,1
SD,knee,2022,1
SD,liver,2019,1
SD,liver,2020,1
SD,liver,2021,1
SD,liver,2022,8
SD,liver,2023,1
SD,lung,2017,1
SD,lung,2021,1
SD,lung,2022,4
SD,lymph node,2021,1
SD,lymph node,2022,2
SD,ovary,2021,1
SD,pancreas,2021,1
SD,placenta,2023,1
SD,prostate,2019,1
SD,prostate,2020,1
SD,skeletal,2020,1
SD,skeletal,2021,1
SD,skeletal,2022,1
SD,skin,2019,1
SD,skin,2020,1
SD,skin,2021,1
SD,skin,2022,2
SD,skin,2023,1
SD,spinal cord,2020,1
SD,thymus,2023,1
SE,bone marrow,2016,3
SE,bone marrow,2017,4
SE,bone marrow,2018,26
SE,bone marrow,2019,25
SE,bone marrow,2020,36
SE,bone marrow,2021,32
SE,bone marrow,2022,16
SE,bone marrow,2023,5
SE,brain,2014,1
SE,brain,2015,11
SE,brain,2016,35
SE,brain,2017,114
SE,brain,2018,216
SE,brain,2019,202
SE,brain,2020,344
SE,brain,2021,436
SE,brain,2022,481
SE,brain,2023,140
SE,eye,2015,1
SE,eye,2016,7
SE,eye,2017,21
SE,eye,2018,41
SE,eye,2019,35
SE,eye,2020,40
SE,eye,2021,31
SE,eye,2022,72
SE,eye,2023,11
SE,fallopian tube,2017,1
SE,fallopian tube,2018,1
SE,fallopian tube,2020,6
SE,heart,2013,2
SE,heart,2014,2
SE,heart,2015,12
SE,heart,2016,27
SE,heart,2017,52
SE,heart,2018,124
SE,heart,2019,173
SE,heart,2020,203
SE,heart,2021,347
SE,heart,2022,375
SE,heart,2023,76
SE,kidney,2014,1
SE,kidney,2016,13
SE,kidney,2017,39
SE,kidney,2018,50
SE,kidney,2019,85
SE,kidney,2020,113
SE,kidney,2021,118
SE,kidney,2022,156
SE,kidney,2023,69
SE,knee,2015,1
SE,knee,2016,6
SE,knee,2017,6
SE,knee,2018,21
SE,knee,2019,43
SE,knee,2020,41
SE,knee,2021,41
SE,knee,2022,67
SE,knee,2023,23
SE,liver,2014,2
SE,liver,2015,8
SE,liver,2016,30
SE,liver,2017,97
SE,liver,2018,163
SE,liver,2019,231
SE,liver,2020,393
SE,liver,2021,463
SE,liver,2022,586
SE,liver,2023,122
SE,lung,2014,4
SE,lung,2015,2
SE,lung,2016,9
SE,lung,2017,41
SE,lung,2018,57
SE,lung,2019,98
SE,lung,2020,133
SE,lung,2021,215
SE,lung,2022,182
SE,lung,2023,62
SE,lymph node,2016,4
SE,lymph node,2017,8
SE,lymph node,2018,25
SE,lymph node,2019,29
SE,lymph node,2020,32
SE,lymph node,2021,60
SE,lymph node,2022,58
SE,lymph node,2023,8
SE,lymph vasculature,2023,2
SE,muscular system,2018,1
SE,muscular system,2019,1
SE,muscular system,2020,1
SE,muscular system,2021,1
SE,muscular system,2022,1
SE,muscular system,2023,1
SE,ovary,2016,3
SE,ovary,2017,6
SE,ovary,2018,3
SE,ovary,2019,22
SE,ovary,2020,22
SE,ovary,2021,18
SE,ovary,2022,18
SE,ovary,2023,7
SE,pancreas,2014,1
SE,pancreas,2017,10
SE,pancreas,2018,10
SE,pancreas,2019,17
SE,pancreas,2020,18
SE,pancreas,2021,17
SE,pancreas,2022,7
SE,pancreas,2023,2
SE,pelvis,2017,5
SE,pelvis,2018,5
SE,pelvis,2019,4
SE,pelvis,2020,2
SE,pelvis,2021,3
SE,pelvis,2022,12
SE,pelvis,2023,1
SE,peripheral nervous system,2017,1
SE,peripheral nervous system,2019,5
SE,peripheral nervous system,2020,2
SE,peripheral nervous system,2021,3
SE,peripheral nervous system,2022,10
SE,placenta,2015,1
SE,placenta,2016,4
SE,placenta,2017,15
SE,placenta,2018,11
SE,placenta,2019,22
SE,placenta,2020,27
SE,placenta,2021,27
SE,placenta,2022,23
SE,placenta,2023,5
SE,prostate,2014,1
SE,prostate,2016,5
SE,prostate,2017,18
SE,prostate,2018,39
SE,prostate,2019,46
SE,prostate,2020,70
SE,prostate,2021,111
SE,prostate,2022,123
SE,prostate,2023,42
SE,skeletal,2015,3
SE,skeletal,2016,9
SE,skeletal,2017,34
SE,skeletal,2018,64
SE,skeletal,2019,107
SE,skeletal,2020,107
SE,skeletal,2021,117
SE,skeletal,2022,104
SE,skeletal,2023,43
SE,skin,2009,1
SE,skin,2016,16
SE,skin,2017,45
SE,skin,2018,73
SE,skin,2019,95
SE,skin,2020,108
SE,skin,2021,129
SE,skin,2022,145
SE,skin,2023,32
SE,small intestine,2016,3
SE,small intestine,2017,7
SE,small intestine,2018,11
SE,small intestine,2019,9
SE,small intestine,2020,6
SE,small intestine,2021,22
SE,small intestine,2022,16
SE,spinal cord,2016,3
SE,spinal cord,2017,8
SE,spinal cord,2018,30
SE,spinal cord,2019,18
SE,spinal cord,2020,40
SE,spinal cord,2021,56
SE,spinal cord,2022,28
SE,spinal cord,2023,19
SE,spleen,2016,5
SE,spleen,2017,1
SE,spleen,2018,4
SE,spleen,2019,10
SE,spleen,2020,8
SE,spleen,2021,8
SE,spleen,2022,6
SE,thymus,2016,2
SE,thymus,2017,2
SE,thymus,2018,4
SE,thymus,2019,4
SE,thymus,2021,5
SE,thymus,2022,2
SE,trachea,2015,2
SE,trachea,2016,2
SE,trachea,2017,2
SE,trachea,2018,2
SE,trachea,2019,6
SE,trachea,2020,6
SE,trachea,2021,16
SE,trachea,2022,3
SE,trachea,2023,2
SE,ureter,2017,3
SE,ureter,2018,5
SE,ureter,2019,5
SE,ureter,2020,1
SE,ureter,2021,5
SE,ureter,2022,3
SE,ureter,2023,3
SE,urinary bladder,2014,3
SE,urinary bladder,2015,2
SE,urinary bladder,2017,5
SE,urinary bladder,2018,15
SE,urinary bladder,2019,19
SE,urinary bladder,2020,34
SE,urinary bladder,2021,28
SE,urinary bladder,2022,39
SE,urinary bladder,2023,13
SE,uterus,2015,1
SE,uterus,2016,4
SE,uterus,2017,1
SE,uterus,2018,4
SE,uterus,2019,5
SE,uterus,2020,6
SE,uterus,2021,10
SE,uterus,2022,10
SG,blood vasculature,2020,2
SG,bone marrow,2018,4
SG,bone marrow,2019,6
SG,bone marrow,2020,4
SG,bone marrow,2021,7
SG,bone marrow,2022,10
SG,bone marrow,2023,2
SG,brain,2014,2
SG,brain,2015,4
SG,brain,2016,8
SG,brain,2017,16
SG,brain,2018,45
SG,brain,2019,55
SG,brain,2020,81
SG,brain,2021,134
SG,brain,2022,111
SG,brain,2023,34
SG,eye,2015,4
SG,eye,2016,4
SG,eye,2017,11
SG,eye,2018,15
SG,eye,2019,19
SG,eye,2020,40
SG,eye,2021,34
SG,eye,2022,55
SG,eye,2023,6
SG,fallopian tube,2018,2
SG,fallopian tube,2019,1
SG,fallopian tube,2020,1
SG,heart,2015,1
SG,heart,2016,7
SG,heart,2017,12
SG,heart,2018,17
SG,heart,2019,46
SG,heart,2020,46
SG,heart,2021,69
SG,heart,2022,93
SG,heart,2023,21
SG,kidney,2014,1
SG,kidney,2015,2
SG,kidney,2017,8
SG,kidney,2018,19
SG,kidney,2019,44
SG,kidney,2020,52
SG,kidney,2021,82
SG,kidney,2022,107
SG,kidney,2023,18
SG,knee,2017,2
SG,knee,2018,4
SG,knee,2019,8
SG,knee,2020,18
SG,knee,2021,32
SG,knee,2022,25
SG,knee,2023,9
SG,liver,2014,1
SG,liver,2015,5
SG,liver,2016,8
SG,liver,2017,36
SG,liver,2018,67
SG,liver,2019,91
SG,liver,2020,146
SG,liver,2021,189
SG,liver,2022,238
SG,liver,2023,101
SG,lung,2015,2
SG,lung,2016,8
SG,lung,2017,8
SG,lung,2018,23
SG,lung,2019,56
SG,lung,2020,62
SG,lung,2021,66
SG,lung,2022,71
SG,lung,2023,13
SG,lymph node,2016,7
SG,lymph node,2017,2
SG,lymph node,2018,4
SG,lymph node,2019,14
SG,lymph node,2020,13
SG,lymph node,2021,7
SG,lymph node,2022,11
SG,ovary,2018,1
SG,ovary,2019,2
SG,ovary,2020,1
SG,ovary,2021,2
SG,ovary,2022,4
SG,ovary,2023,2
SG,pancreas,2019,1
SG,pancreas,2020,5
SG,pancreas,2021,4
SG,pancreas,2022,10
SG,pelvis,2017,1
SG,pelvis,2018,1
SG,pelvis,2019,3
SG,pelvis,2020,1
SG,pelvis,2021,2
SG,pelvis,2022,2
SG,peripheral nervous system,2016,1
SG,peripheral nervous system,2019,3
SG,peripheral nervous system,2020,4
SG,peripheral nervous system,2021,1
SG,peripheral nervous system,2022,1
SG,placenta,2016,1
SG,placenta,2017,6
SG,placenta,2018,2
SG,placenta,2019,2
SG,placenta,2020,8
SG,placenta,2021,6
SG,placenta,2022,11
SG,prostate,2015,1
SG,prostate,2017,3
SG,prostate,2018,7
SG,prostate,2019,6
SG,prostate,2020,12
SG,prostate,2021,13
SG,prostate,2022,32
SG,prostate,2023,8
SG,skeletal,2016,3
SG,skeletal,2017,2
SG,skeletal,2018,5
SG,skeletal,2019,22
SG,skeletal,2020,22
SG,skeletal,2021,24
SG,skeletal,2022,22
SG,skeletal,2023,6
SG,skin,2015,1
SG,skin,2016,3
SG,skin,2017,8
SG,skin,2018,26
SG,skin,2019,42
SG,skin,2020,42
SG,skin,2021,87
SG,skin,2022,69
SG,skin,2023,26
SG,small intestine,2019,2
SG,small intestine,2020,3
SG,small intestine,2021,1
SG,small intestine,2022,3
SG,spinal cord,2017,3
SG,spinal cord,2018,1
SG,spinal cord,2019,2
SG,spinal cord,2020,4
SG,spinal cord,2021,8
SG,spinal cord,2022,17
SG,spinal cord,2023,3
SG,spleen,2018,3
SG,spleen,2019,1
SG,spleen,2020,2
SG,spleen,2021,6
SG,spleen,2022,2
SG,spleen,2023,1
SG,thymus,2017,1
SG,thymus,2020,3
SG,thymus,2022,4
SG,trachea,2018,1
SG,trachea,2019,3
SG,trachea,2020,8
SG,trachea,2021,5
SG,trachea,2022,5
SG,ureter,2016,1
SG,ureter,2018,2
SG,ureter,2019,1
SG,ureter,2021,6
SG,ureter,2022,9
SG,ureter,2023,1
SG,urinary bladder,2016,1
SG,urinary bladder,2017,8
SG,urinary bladder,2018,5
SG,urinary bladder,2019,12
SG,urinary bladder,2020,4
SG,urinary bladder,2021,6
SG,urinary bladder,2022,19
SG,uterus,2017,1
SG,uterus,2019,1
SG,uterus,2020,2
SG,uterus,2021,1
SG,uterus,2022,2
SI,bone marrow,2017,1
SI,bone marrow,2018,2
SI,bone marrow,2020,1
SI,bone marrow,2021,1
SI,bone marrow,2022,6
SI,brain,2015,1
SI,brain,2017,5
SI,brain,2018,3
SI,brain,2019,9
SI,brain,2020,17
SI,brain,2021,23
SI,brain,2022,30
SI,brain,2023,6
SI,eye,2014,2
SI,eye,2017,1
SI,eye,2018,1
SI,eye,2019,4
SI,eye,2020,5
SI,eye,2021,8
SI,eye,2022,10
SI,eye,2023,1
SI,fallopian tube,2018,1
SI,fallopian tube,2021,3
SI,fallopian tube,2022,1
SI,heart,2016,1
SI,heart,2017,2
SI,heart,2018,8
SI,heart,2019,6
SI,heart,2020,20
SI,heart,2021,42
SI,heart,2022,36
SI,heart,2023,6
SI,kidney,2014,1
SI,kidney,2017,4
SI,kidney,2018,8
SI,kidney,2019,8
SI,kidney,2020,13
SI,kidney,2021,22
SI,kidney,2022,21
SI,kidney,2023,2
SI,knee,2019,2
SI,knee,2020,5
SI,knee,2021,7
SI,knee,2022,10
SI,liver,2014,1
SI,liver,2017,6
SI,liver,2018,8
SI,liver,2019,20
SI,liver,2020,14
SI,liver,2021,37
SI,liver,2022,38
SI,liver,2023,14
SI,lung,2016,1
SI,lung,2017,4
SI,lung,2018,7
SI,lung,2019,3
SI,lung,2020,4
SI,lung,2021,10
SI,lung,2022,12
SI,lung,2023,1
SI,lymph node,2019,2
SI,lymph node,2020,2
SI,lymph node,2021,1
SI,lymph node,2022,1
SI,ovary,2018,5
SI,ovary,2019,1
SI,ovary,2020,3
SI,ovary,2021,2
SI,ovary,2022,8
SI,ovary,2023,9
SI,pancreas,2019,1
SI,pancreas,2020,1
SI,pancreas,2021,6
SI,pancreas,2022,4
SI,pelvis,2016,1
SI,pelvis,2022,1
SI,peripheral nervous system,2020,1
SI,peripheral nervous system,2021,2
SI,placenta,2014,2
SI,placenta,2017,1
SI,placenta,2018,1
SI,placenta,2020,2
SI,placenta,2022,3
SI,prostate,2019,1
SI,prostate,2020,2
SI,prostate,2021,3
SI,prostate,2022,3
SI,prostate,2023,3
SI,skeletal,2016,4
SI,skeletal,2017,2
SI,skeletal,2018,7
SI,skeletal,2019,12
SI,skeletal,2020,12
SI,skeletal,2021,23
SI,skeletal,2022,22
SI,skeletal,2023,7
SI,skin,2014,1
SI,skin,2017,3
SI,skin,2018,3
SI,skin,2019,23
SI,skin,2020,18
SI,skin,2021,24
SI,skin,2022,42
SI,skin,2023,7
SI,small intestine,2021,3
SI,spinal cord,2021,1
SI,spleen,2021,1
SI,spleen,2022,5
SI,thymus,2020,1
SI,thymus,2021,1
SI,trachea,2020,2
SI,trachea,2021,1
SI,trachea,2022,1
SI,ureter,2019,1
SI,urinary bladder,2014,1
SI,urinary bladder,2018,1
SI,urinary bladder,2019,1
SI,urinary bladder,2020,1
SI,urinary bladder,2021,12
SI,urinary bladder,2022,6
SI,uterus,2018,1
SI,uterus,2020,3
SI,uterus,2021,5
SI,uterus,2022,2
SI,uterus,2023,1
SK,bone marrow,2017,1
SK,bone marrow,2020,3
SK,bone marrow,2021,3
SK,bone marrow,2022,4
SK,brain,2015,1
SK,brain,2016,1
SK,brain,2017,3
SK,brain,2018,8
SK,brain,2019,5
SK,brain,2020,22
SK,brain,2021,41
SK,brain,2022,33
SK,brain,2023,7
SK,eye,2018,1
SK,eye,2021,5
SK,eye,2022,1
SK,eye,2023,2
SK,heart,2017,1
SK,heart,2018,10
SK,heart,2019,9
SK,heart,2020,22
SK,heart,2021,20
SK,heart,2022,31
SK,heart,2023,9
SK,kidney,2017,1
SK,kidney,2018,4
SK,kidney,2019,13
SK,kidney,2020,11
SK,kidney,2021,6
SK,kidney,2022,29
SK,kidney,2023,3
SK,knee,2019,2
SK,knee,2021,5
SK,knee,2022,4
SK,knee,2023,2
SK,liver,2016,3
SK,liver,2017,2
SK,liver,2018,6
SK,liver,2019,11
SK,liver,2020,17
SK,liver,2021,44
SK,liver,2022,17
SK,liver,2023,7
SK,lung,2017,1
SK,lung,2018,2
SK,lung,2019,6
SK,lung,2020,7
SK,lung,2021,25
SK,lung,2022,14
SK,lung,2023,6
SK,lymph node,2020,1
SK,lymph node,2021,2
SK,lymph node,2022,4
SK,lymph node,2023,1
SK,ovary,2020,1
SK,ovary,2021,5
SK,ovary,2022,1
SK,pancreas,2019,1
SK,pelvis,2022,3
SK,placenta,2018,2
SK,placenta,2019,2
SK,placenta,2020,1
SK,placenta,2021,2
SK,placenta,2022,4
SK,prostate,2019,4
SK,prostate,2020,5
SK,prostate,2021,3
SK,prostate,2022,2
SK,skeletal,2016,1
SK,skeletal,2018,1
SK,skeletal,2020,1
SK,skeletal,2021,5
SK,skeletal,2022,5
SK,skeletal,2023,2
SK,skin,2016,1
SK,skin,2017,1
SK,skin,2018,4
SK,skin,2019,5
SK,skin,2020,5
SK,skin,2021,14
SK,skin,2022,29
SK,small intestine,2017,1
SK,small intestine,2021,2
SK,small intestine,2022,1
SK,spinal cord,2017,2
SK,spinal cord,2018,5
SK,spinal cord,2019,3
SK,spinal cord,2020,4
SK,spinal cord,2021,3
SK,spinal cord,2022,11
SK,spleen,2019,1
SK,spleen,2021,2
SK,thymus,2019,2
SK,thymus,2021,2
SK,thymus,2022,1
SK,thymus,2023,3
SK,trachea,2018,1
SK,trachea,2020,1
SK,trachea,2022,2
SK,ureter,2021,2
SK,urinary bladder,2020,3
SK,urinary bladder,2021,6
SK,urinary bladder,2022,6
SK,uterus,2020,1
SK,uterus,2021,2
SK,uterus,2023,1
SL,liver,2021,5
SL,liver,2022,1
SL,skin,2021,1
SL,skin,2022,1
SN,bone marrow,2019,1
SN,brain,2020,1
SN,brain,2021,2
SN,heart,2021,1
SN,kidney,2022,2
SN,knee,2021,4
SN,liver,2018,1
SN,liver,2020,1
SN,liver,2021,1
SN,liver,2022,6
SN,liver,2023,1
SN,lung,2021,4
SN,skeletal,2022,1
SN,skin,2019,1
SN,skin,2021,1
SO,eye,2022,1
SO,heart,2022,2
SO,kidney,2022,1
SO,kidney,2023,1
SO,liver,2019,1
SO,liver,2020,1
SO,liver,2021,1
SO,liver,2022,2
SO,skeletal,2022,1
SO,uterus,2022,1
SR,brain,2020,1
SR,heart,2020,1
SR,kidney,2022,3
SR,liver,2022,3
SR,prostate,2022,1
SS,eye,2022,1
SS,heart,2019,1
SS,liver,2018,1
SS,liver,2019,1
SS,prostate,2017,1
SS,skeletal,2021,1
SS,skeletal,2022,1
SS,skin,2022,1
ST,eye,2021,1
ST,heart,2020,4
ST,kidney,2021,2
ST,kidney,2022,1
ST,liver,2019,3
ST,liver,2020,2
ST,liver,2021,2
ST,ureter,2015,1
ST,urinary bladder,2015,1
SV,bone marrow,2021,1
SV,heart,2021,1
SV,skeletal,2020,1
SX,bone marrow,2021,1
SX,brain,2019,1
SX,brain,2022,1
SX,lung,2022,1
SY,brain,2018,1
SY,brain,2019,1
SY,brain,2022,2
SY,brain,2023,1
SY,eye,2020,1
SY,eye,2022,1
SY,heart,2019,2
SY,heart,2020,2
SY,heart,2021,2
SY,heart,2022,1
SY,kidney,2020,1
SY,kidney,2021,1
SY,kidney,2022,3
SY,kidney,2023,5
SY,knee,2023,2
SY,liver,2018,1
SY,liver,2019,3
SY,liver,2020,2
SY,liver,2021,4
SY,liver,2022,6
SY,liver,2023,1
SY,lung,2019,1
SY,lung,2021,4
SY,lung,2022,1
SY,lymph node,2020,2
SY,lymph node,2022,1
SY,ovary,2019,2
SY,ovary,2021,1
SY,pancreas,2021,1
SY,pelvis,2021,1
SY,peripheral nervous system,2022,3
SY,placenta,2019,1
SY,prostate,2023,1
SY,skeletal,2021,1
SY,skeletal,2022,4
SY,skin,2021,2
SY,skin,2022,2
SY,ureter,2021,1
SY,ureter,2022,4
SY,urinary bladder,2021,1
SY,uterus,2019,1
SZ,liver,2020,1
SZ,liver,2022,1
TC,prostate,2022,1
TD,liver,2022,1
TG,brain,2019,1
TG,heart,2022,1
TG,liver,2020,2
TG,liver,2021,2
TG,liver,2022,1
TG,lymph node,2021,1
TG,prostate,2021,1
TG,skin,2020,4
TG,skin,2021,1
TG,skin,2023,3
TG,spleen,2020,1
TH,bone marrow,2016,1
TH,bone marrow,2017,3
TH,bone marrow,2018,1
TH,bone marrow,2019,4
TH,bone marrow,2020,5
TH,bone marrow,2021,11
TH,bone marrow,2022,5
TH,bone marrow,2023,1
TH,brain,2015,1
TH,brain,2017,4
TH,brain,2018,19
TH,brain,2019,27
TH,brain,2020,33
TH,brain,2021,56
TH,brain,2022,59
TH,brain,2023,14
TH,eye,2017,3
TH,eye,2018,7
TH,eye,2019,4
TH,eye,2020,23
TH,eye,2021,34
TH,eye,2022,39
TH,eye,2023,9
TH,fallopian tube,2018,1
TH,fallopian tube,2019,1
TH,fallopian tube,2020,4
TH,heart,2014,2
TH,heart,2015,2
TH,heart,2016,4
TH,heart,2017,11
TH,heart,2018,25
TH,heart,2019,34
TH,heart,2020,42
TH,heart,2021,52
TH,heart,2022,73
TH,heart,2023,25
TH,kidney,2014,2
TH,kidney,2016,3
TH,kidney,2017,11
TH,kidney,2018,24
TH,kidney,2019,42
TH,kidney,2020,64
TH,kidney,2021,97
TH,kidney,2022,141
TH,kidney,2023,22
TH,knee,2014,3
TH,knee,2017,5
TH,knee,2018,6
TH,knee,2019,11
TH,knee,2020,13
TH,knee,2021,31
TH,knee,2022,53
TH,knee,2023,11
TH,large intestine,2019,1
TH,liver,2014,2
TH,liver,2015,1
TH,liver,2016,11
TH,liver,2017,19
TH,liver,2018,49
TH,liver,2019,78
TH,liver,2020,125
TH,liver,2021,189
TH,liver,2022,247
TH,liver,2023,67
TH,lung,2014,1
TH,lung,2016,6
TH,lung,2017,8
TH,lung,2018,14
TH,lung,2019,28
TH,lung,2020,36
TH,lung,2021,62
TH,lung,2022,97
TH,lung,2023,35
TH,lymph node,2017,6
TH,lymph node,2019,3
TH,lymph node,2020,3
TH,lymph node,2021,12
TH,lymph node,2022,4
TH,lymph node,2023,1
TH,ovary,2015,1
TH,ovary,2017,3
TH,ovary,2018,1
TH,ovary,2019,4
TH,ovary,2020,4
TH,ovary,2021,10
TH,ovary,2022,6
TH,pancreas,2018,3
TH,pancreas,2019,1
TH,pancreas,2020,1
TH,pancreas,2021,2
TH,pancreas,2022,9
TH,pelvis,2020,3
TH,pelvis,2021,5
TH,pelvis,2023,1
TH,peripheral nervous system,2019,2
TH,peripheral nervous system,2022,2
TH,peripheral nervous system,2023,1
TH,placenta,2018,5
TH,placenta,2019,3
TH,placenta,2020,5
TH,placenta,2021,14
TH,placenta,2022,18
TH,placenta,2023,2
TH,prostate,2017,2
TH,prostate,2019,2
TH,prostate,2020,7
TH,prostate,2021,6
TH,prostate,2022,14
TH,prostate,2023,3
TH,skeletal,2015,1
TH,skeletal,2016,1
TH,skeletal,2017,6
TH,skeletal,2018,7
TH,skeletal,2019,10
TH,skeletal,2020,12
TH,skeletal,2021,35
TH,skeletal,2022,47
TH,skeletal,2023,8
TH,skin,2015,2
TH,skin,2016,1
TH,skin,2017,12
TH,skin,2018,23
TH,skin,2019,28
TH,skin,2020,43
TH,skin,2021,92
TH,skin,2022,121
TH,skin,2023,33
TH,small intestine,2017,2
TH,small intestine,2019,2
TH,small intestine,2021,1
TH,small intestine,2022,3
TH,spinal cord,2017,2
TH,spinal cord,2018,1
TH,spinal cord,2019,2
TH,spinal cord,2020,2
TH,spinal cord,2021,6
TH,spinal cord,2022,24
TH,spinal cord,2023,7
TH,spleen,2016,1
TH,spleen,2018,2
TH,spleen,2020,4
TH,spleen,2021,6
TH,spleen,2022,2
TH,thymus,2022,3
TH,thymus,2023,2
TH,trachea,2017,2
TH,trachea,2018,2
TH,trachea,2020,6
TH,trachea,2021,4
TH,trachea,2022,7
TH,trachea,2023,2
TH,ureter,2016,1
TH,ureter,2019,1
TH,ureter,2020,2
TH,ureter,2021,1
TH,ureter,2022,1
TH,urinary bladder,2016,1
TH,urinary bladder,2018,3
TH,urinary bladder,2021,2
TH,urinary bladder,2022,4
TH,urinary bladder,2023,3
TH,uterus,2017,1
TH,uterus,2018,1
TH,uterus,2020,3
TH,uterus,2021,8
TH,uterus,2022,1
TH,uterus,2023,1
TJ,brain,2018,1
TJ,brain,2020,3
TJ,brain,2021,1
TJ,brain,2022,2
TJ,eye,2017,1
TJ,eye,2020,1
TJ,eye,2021,1
TJ,eye,2022,1
TJ,heart,2021,3
TJ,heart,2022,1
TJ,kidney,2021,1
TJ,kidney,2022,4
TJ,liver,2020,2
TJ,liver,2021,4
TJ,liver,2022,2
TJ,lung,2020,2
TJ,lung,2021,1
TJ,lung,2022,3
TJ,lung,2023,3
TJ,pancreas,2021,1
TJ,skeletal,2021,1
TJ,skeletal,2022,1
TJ,skin,2020,2
TN,bone marrow,2022,2
TN,bone marrow,2023,1
TN,brain,2018,2
TN,brain,2019,11
TN,brain,2020,8
TN,brain,2021,14
TN,brain,2022,12
TN,eye,2019,2
TN,eye,2020,4
TN,eye,2021,5
TN,eye,2022,4
TN,eye,2023,2
TN,fallopian tube,2022,1
TN,heart,2017,3
TN,heart,2018,6
TN,heart,2019,3
TN,heart,2020,13
TN,heart,2021,44
TN,heart,2022,25
TN,heart,2023,4
TN,kidney,2017,4
TN,kidney,2018,3
TN,kidney,2019,3
TN,kidney,2020,12
TN,kidney,2021,7
TN,kidney,2022,10
TN,knee,2020,5
TN,knee,2022,3
TN,liver,2017,3
TN,liver,2018,6
TN,liver,2019,10
TN,liver,2020,13
TN,liver,2021,29
TN,liver,2022,23
TN,liver,2023,6
TN,lung,2018,2
TN,lung,2019,5
TN,lung,2020,7
TN,lung,2021,11
TN,lung,2022,27
TN,lung,2023,5
TN,lymph node,2017,1
TN,lymph node,2019,1
TN,lymph node,2021,6
TN,lymph node,2022,3
TN,lymph node,2023,2
TN,muscular system,2022,2
TN,ovary,2020,1
TN,ovary,2021,2
TN,ovary,2022,1
TN,ovary,2023,1
TN,pancreas,2021,2
TN,pancreas,2022,2
TN,pelvis,2018,1
TN,pelvis,2020,1
TN,pelvis,2022,1
TN,peripheral nervous system,2023,3
TN,placenta,2017,1
TN,placenta,2021,1
TN,placenta,2022,1
TN,prostate,2018,3
TN,prostate,2019,2
TN,prostate,2021,3
TN,prostate,2022,2
TN,prostate,2023,1
TN,skeletal,2014,1
TN,skeletal,2017,1
TN,skeletal,2018,1
TN,skeletal,2019,7
TN,skeletal,2020,6
TN,skeletal,2021,2
TN,skeletal,2022,8
TN,skeletal,2023,5
TN,skin,2014,1
TN,skin,2016,1
TN,skin,2018,3
TN,skin,2019,10
TN,skin,2020,5
TN,skin,2021,10
TN,skin,2022,29
TN,skin,2023,2
TN,small intestine,2022,1
TN,spinal cord,2018,1
TN,spinal cord,2019,1
TN,spinal cord,2020,2
TN,spinal cord,2021,3
TN,spinal cord,2022,3
TN,spleen,2021,1
TN,thymus,2017,1
TN,thymus,2019,2
TN,thymus,2020,1
TN,thymus,2021,2
TN,thymus,2022,14
TN,trachea,2022,2
TN,ureter,2022,1
TN,urinary bladder,2019,6
TN,urinary bladder,2020,7
TN,urinary bladder,2021,1
TN,urinary bladder,2022,9
TN,urinary bladder,2023,1
TN,uterus,2017,1
TN,uterus,2021,2
