s_iri,relationship,t_iri
http://purl.obolibrary.org/obo/CL_0000244,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/UBERON_0003981,part_of,https://purl.org/ccf/ASCTB-TEMP_preantral-follicle
https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-first-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004626
http://purl.obolibrary.org/obo/PCL_0015064,located_in,http://purl.obolibrary.org/obo/UBERON_0001870
http://identifiers.org/hgnc/1633,characterize,https://purl.org/ccf/ASCTB-TEMP_b-cell
https://purl.org/ccf/ASCTB-TEMP_cbi300,located_in,http://purl.obolibrary.org/obo/UBERON_0019263
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma52638
https://purl.org/ccf/ASCTB-TEMP_aj006995-3,characterize,https://purl.org/ccf/ASCTB-TEMP_cge289
https://purl.org/ccf/ASCTB-TEMP_mge236,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0002262,located_in,http://purl.obolibrary.org/obo/UBERON_0003713
http://purl.obolibrary.org/obo/CL_0002144,located_in,http://purl.obolibrary.org/obo/UBERON_0004212
http://identifiers.org/hgnc/18695,characterize,http://purl.obolibrary.org/obo/PCL_0015119
http://identifiers.org/hgnc/19179,characterize,https://purl.org/ccf/ASCTB-TEMP_llc268
http://purl.org/sig/ont/fma/fma3840,part_of,http://purl.obolibrary.org/obo/UBERON_0001625
https://purl.org/ccf/ASCTB-TEMP_orbitofrontal-branch-of-anterior-cerebral-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
http://identifiers.org/hgnc/2770,characterize,http://purl.obolibrary.org/obo/CL_0009104
https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-sixth-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004631
http://identifiers.org/hgnc/3318,characterize,http://purl.obolibrary.org/obo/CL_0002329
http://identifiers.org/hgnc/7883,characterize,https://purl.org/ccf/ASCTB-TEMP_respiratory-suprabasal-cell
http://identifiers.org/hgnc/22128,characterize,http://purl.obolibrary.org/obo/PCL_0015116
https://purl.org/ccf/ASCTB-TEMP_connective-tissue,part_of,http://purl.obolibrary.org/obo/UBERON_0003337
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-third-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004619
http://purl.obolibrary.org/obo/CL_0001056,located_in,http://purl.org/sig/ont/fma/fma7272
http://purl.obolibrary.org/obo/UBERON_0004801,part_of,http://purl.obolibrary.org/obo/UBERON_0000002
http://purl.obolibrary.org/obo/UBERON_0002080,part_of,http://purl.obolibrary.org/obo/UBERON_0004537
http://purl.obolibrary.org/obo/CL_0000129,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_mastoid-notch-of-mastoid-part-of-temporal-bone
http://purl.obolibrary.org/obo/UBERON_0001190,part_of,http://purl.obolibrary.org/obo/UBERON_0001516
http://identifiers.org/hgnc/6740,characterize,http://purl.obolibrary.org/obo/CL_4033005
http://purl.obolibrary.org/obo/CL_1000271,located_in,http://purl.obolibrary.org/obo/UBERON_0001955
http://identifiers.org/hgnc/12371,characterize,http://purl.obolibrary.org/obo/CL_0002332
https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophage-ccl3-,located_in,http://purl.obolibrary.org/obo/UBERON_0001004
http://purl.obolibrary.org/obo/UBERON_0001814,part_of,http://purl.org/sig/ont/fma/fma7645
http://purl.org/sig/ont/fma/fma49546,part_of,http://purl.obolibrary.org/obo/UBERON_0001610
http://purl.org/sig/ont/fma/fma16716,part_of,http://purl.org/sig/ont/fma/fma6426
http://identifiers.org/hgnc/3619,characterize,http://purl.obolibrary.org/obo/CL_0000824
https://purl.org/ccf/ASCTB-TEMP_ulnar-tuberosity-of-ulna,part_of,http://purl.obolibrary.org/obo/UBERON_0001424
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-first-rib
http://purl.obolibrary.org/obo/CL_0004252,located_in,http://purl.obolibrary.org/obo/UBERON_0001791
https://purl.org/ccf/ASCTB-TEMP_astro61,is_a,http://purl.obolibrary.org/obo/CL_0000127
http://purl.org/sig/ont/fma/fma5863,part_of,http://purl.obolibrary.org/obo/UBERON_0001780
http://purl.obolibrary.org/obo/CL_0009073,located_in,http://purl.obolibrary.org/obo/UBERON_0002370
https://purl.org/ccf/ASCTB-TEMP_superior-head-of-lateral-pterygoid-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0006719
http://purl.obolibrary.org/obo/CL_1000413,located_in,https://purl.org/ccf/ASCTB-TEMP_right-artery-of-caudate-lobe
http://identifiers.org/hgnc/13258,characterize,http://purl.obolibrary.org/obo/CL_0001056
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma23046
http://purl.obolibrary.org/obo/CL_0000097,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/UBERON_0010379,part_of,http://purl.obolibrary.org/obo/UBERON_0001601
http://identifiers.org/hgnc/16421,characterize,https://purl.org/ccf/ASCTB-TEMP_mge242
http://purl.obolibrary.org/obo/UBERON_0003254,part_of,http://purl.obolibrary.org/obo/UBERON_0004027
http://purl.obolibrary.org/obo/CL_0000359,located_in,https://purl.org/ccf/ASCTB-TEMP_vasa-recta-of-colon
http://purl.obolibrary.org/obo/UBERON_0004946,part_of,http://purl.obolibrary.org/obo/UBERON_0002116
http://purl.obolibrary.org/obo/CL_0000542,located_in,http://purl.obolibrary.org/obo/UBERON_0000948
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0007155
http://identifiers.org/hgnc/6140,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13187
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma71544
http://purl.obolibrary.org/obo/CL_0000711,located_in,https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-mesenteric-ovary
https://purl.org/ccf/ASCTB-TEMP_columnar-ovarian-surface-epithelial-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_central-inferior-antimesenteric-ovary
http://purl.obolibrary.org/obo/CL_0002138,located_in,http://purl.obolibrary.org/obo/UBERON_0003383
http://purl.obolibrary.org/obo/UBERON_0000039,part_of,http://purl.obolibrary.org/obo/UBERON_0003982
https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-second-rib,part_of,http://purl.obolibrary.org/obo/UBERON_0004602
http://purl.org/sig/ont/fma/fma21847,part_of,http://purl.org/sig/ont/fma/fma45337
http://purl.obolibrary.org/obo/CL_0009018,located_in,http://purl.obolibrary.org/obo/UBERON_0022277
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma14820
http://purl.obolibrary.org/obo/CL_0000860,located_in,http://purl.obolibrary.org/obo/UBERON_0002048
https://purl.org/ccf/ASCTB-TEMP_capillary-plexus-of-posterior-pituitary-gland,part_of,http://purl.obolibrary.org/obo/UBERON_0035492
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0001186
http://purl.obolibrary.org/obo/CL_0002062,located_in,http://purl.obolibrary.org/obo/UBERON_0002188
https://purl.org/ccf/ASCTB-TEMP_macrophage,located_in,http://purl.obolibrary.org/obo/UBERON_0003984
http://identifiers.org/hgnc/1631,characterize,https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophage-ccl3
http://purl.org/sig/ont/fma/fma81307,part_of,http://purl.org/sig/ont/fma/fma37025
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0001535
http://purl.obolibrary.org/obo/CL_0000097,located_in,http://purl.obolibrary.org/obo/UBERON_0000569
http://purl.org/sig/ont/fma/fma20805,part_of,http://purl.org/sig/ont/fma/fma20798
http://purl.obolibrary.org/obo/UBERON_0018673,part_of,http://purl.obolibrary.org/obo/UBERON_0001446
http://purl.obolibrary.org/obo/UBERON_0002027,part_of,http://purl.obolibrary.org/obo/UBERON_0001003
https://purl.org/ccf/ASCTB-TEMP_spinotransversales-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0002324
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0001196
http://purl.obolibrary.org/obo/CL_0000935,located_in,http://purl.obolibrary.org/obo/UBERON_0000314
http://purl.org/sig/ont/fma/fma0327481,part_of,http://purl.obolibrary.org/obo/UBERON_0001616
http://purl.obolibrary.org/obo/CL_0000097,located_in,http://purl.obolibrary.org/obo/UBERON_0000059
http://purl.obolibrary.org/obo/CL_0000840,located_in,http://purl.obolibrary.org/obo/UBERON_0002371
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma23179
http://purl.obolibrary.org/obo/CL_0009109,located_in,http://purl.obolibrary.org/obo/UBERON_0005463
http://purl.obolibrary.org/obo/PCL_0015015,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/UBERON_0013144,part_of,http://purl.obolibrary.org/obo/UBERON_0001544
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0035150
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0001423
http://purl.obolibrary.org/obo/CL_0017000,located_in,http://purl.obolibrary.org/obo/UBERON_0002184
https://purl.org/ccf/ASCTB-TEMP_dlnp83,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
https://purl.org/ccf/ASCTB-TEMP_anterior-clinoid-process-of-sphenoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001677
http://identifiers.org/hgnc/4027,characterize,http://purl.obolibrary.org/obo/CL_1000330
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_0000071
http://purl.obolibrary.org/obo/CL_0002604,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_loc105369818,characterize,http://purl.obolibrary.org/obo/PCL_0015115
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma14747
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0001526
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma81355
https://purl.org/ccf/ASCTB-TEMP_msn216,is_a,http://purl.obolibrary.org/obo/CL_1001474
http://purl.org/sig/ont/fma/fma80028,part_of,http://purl.org/sig/ont/fma/fma44764
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma80104
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0001635
http://identifiers.org/hgnc/2197,characterize,http://purl.obolibrary.org/obo/CL_0000137
http://identifiers.org/hgnc/10640,characterize,https://purl.org/ccf/ASCTB-TEMP_cge286
http://purl.obolibrary.org/obo/UBERON_0001540,part_of,http://purl.org/sig/ont/fma/fma66421
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0007150
http://purl.obolibrary.org/obo/CL_0009074,located_in,http://purl.obolibrary.org/obo/UBERON_0002124
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma49796
http://identifiers.org/hgnc/1709,characterize,http://purl.obolibrary.org/obo/CL_0019015
http://identifiers.org/hgnc/1643,characterize,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/CL_0019018,located_in,http://purl.obolibrary.org/obo/UBERON_0001279
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0001614
http://purl.obolibrary.org/obo/CL_0001056,located_in,http://purl.obolibrary.org/obo/UBERON_0004647
http://identifiers.org/hgnc/22788,characterize,https://purl.org/ccf/ASCTB-TEMP_splat418
http://purl.obolibrary.org/obo/CL_0002079,located_in,http://purl.obolibrary.org/obo/UBERON_2005346
http://purl.obolibrary.org/obo/CL_0000910,located_in,http://purl.obolibrary.org/obo/UBERON_0002190
http://purl.obolibrary.org/obo/CL_0019019,located_in,http://purl.obolibrary.org/obo/UBERON_0002184
http://purl.obolibrary.org/obo/CL_0000051,is_a,http://purl.obolibrary.org/obo/CL_0000837
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0010946
http://identifiers.org/hgnc/10619,characterize,http://purl.obolibrary.org/obo/CL_0009108
http://identifiers.org/hgnc/3755,characterize,http://purl.obolibrary.org/obo/CL_4033025
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0035273
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma43889
https://purl.org/ccf/ASCTB-TEMP_epcam,characterize,https://purl.org/ccf/ASCTB-TEMP_sox9-epithelial-cell
http://purl.obolibrary.org/obo/PCL_0015028,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://purl.org/sig/ont/fma/fma16717,part_of,http://purl.org/sig/ont/fma/fma6427
http://purl.obolibrary.org/obo/UBERON_0004601,part_of,https://purl.org/ccf/ASCTB-TEMP_costal-region-bone
http://purl.obolibrary.org/obo/UBERON_0000039,part_of,https://purl.org/ccf/ASCTB-TEMP_dominance-antral-follicle
http://identifiers.org/hgnc/1663,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-macrophage
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-third-thoracic-vertebra
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma82945
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0034965
https://purl.org/ccf/ASCTB-TEMP_ca4197,located_in,http://purl.obolibrary.org/obo/UBERON_0002600
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma22511
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma8604
http://purl.obolibrary.org/obo/CL_0004232,located_in,http://purl.obolibrary.org/obo/UBERON_0001791
http://purl.obolibrary.org/obo/CL_0009079,located_in,http://purl.obolibrary.org/obo/UBERON_0002370
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma20886
http://identifiers.org/hgnc/20771,characterize,https://purl.org/ccf/ASCTB-TEMP_airway-submucosal-gland-ciliated-duct-cell
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0006664
https://purl.org/ccf/ASCTB-TEMP_cd138,characterize,http://purl.obolibrary.org/obo/CL_0000786
http://purl.obolibrary.org/obo/CL_0000542,located_in,http://purl.obolibrary.org/obo/UBERON_0007324
http://purl.obolibrary.org/obo/UBERON_0006960,part_of,https://purl.org/ccf/ASCTB-TEMP_medial-superior-antimesenteric-ovary
http://purl.org/sig/ont/fma/fma50630,part_of,http://purl.obolibrary.org/obo/UBERON_0001636
http://purl.obolibrary.org/obo/CL_0000786,located_in,http://purl.obolibrary.org/obo/UBERON_0004989
https://purl.org/ccf/ASCTB-TEMP_lymphocyte,located_in,https://purl.org/ccf/ASCTB-TEMP_left-anterior-lower-uterine-segment
https://purl.org/ccf/ASCTB-TEMP_amnion-mesenchymal-stromal-cell-amsc-,located_in,http://purl.obolibrary.org/obo/UBERON_0001987
http://purl.obolibrary.org/obo/CL_0000895,located_in,http://purl.obolibrary.org/obo/UBERON_0002006
https://purl.org/ccf/ASCTB-TEMP_splat238,is_a,http://purl.obolibrary.org/obo/CL_0000540
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma52647
https://purl.org/ccf/ASCTB-TEMP_splenic-red-pulp-stromal-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0002106
http://purl.obolibrary.org/obo/CL_0000188,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma22911
https://purl.org/ccf/ASCTB-TEMP_cervical-mucosa,part_of,http://purl.obolibrary.org/obo/UBERON_0000002
https://purl.org/ccf/ASCTB-TEMP_b-cell,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/UBERON_0001263,part_of,http://purl.obolibrary.org/obo/UBERON_0000017
http://purl.obolibrary.org/obo/UBERON_0001295,part_of,https://purl.org/ccf/ASCTB-TEMP_central-posterior-fundus-of-uterus
http://identifiers.org/hgnc/1633,characterize,http://purl.obolibrary.org/obo/CL_0000816
http://identifiers.org/hgnc/17257,characterize,http://purl.obolibrary.org/obo/CL_4033022
http://identifiers.org/hgnc/2505,characterize,http://purl.obolibrary.org/obo/CL_0000824
http://purl.obolibrary.org/obo/UBERON_0011140,part_of,http://purl.obolibrary.org/obo/UBERON_0001597
https://purl.org/ccf/ASCTB-TEMP_cge279,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-fourth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004620
http://purl.obolibrary.org/obo/UBERON_0005168,part_of,http://purl.obolibrary.org/obo/UBERON_0004719
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0001198
http://purl.obolibrary.org/obo/CL_0002063,located_in,http://purl.obolibrary.org/obo/UBERON_0002299
https://purl.org/ccf/ASCTB-TEMP_emsn223,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://purl.obolibrary.org/obo/CL_0002364,located_in,http://purl.obolibrary.org/obo/UBERON_0002123
https://purl.org/ccf/ASCTB-TEMP_cd8-t-cell-resident-memory,located_in,http://purl.obolibrary.org/obo/UBERON_0002405
http://identifiers.org/hgnc/1631,characterize,http://purl.obolibrary.org/obo/CL_0000882
https://purl.org/ccf/ASCTB-TEMP_t-cell,located_in,http://purl.org/sig/ont/fma/fma17561
http://identifiers.org/hgnc/6023,characterize,http://purl.obolibrary.org/obo/CL_1000489
http://purl.obolibrary.org/obo/UBERON_0007715,part_of,http://purl.obolibrary.org/obo/UBERON_0003038
http://purl.obolibrary.org/obo/CL_0000188,located_in,https://purl.org/ccf/ASCTB-TEMP_posterior-abdominal-wall-muscle
http://purl.obolibrary.org/obo/CL_1001599,located_in,http://purl.obolibrary.org/obo/UBERON_0007324
http://purl.obolibrary.org/obo/CL_1001319,located_in,http://purl.obolibrary.org/obo/UBERON_0001256
http://purl.obolibrary.org/obo/CL_0000097,located_in,http://purl.obolibrary.org/obo/UBERON_0015834
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma49751
http://purl.obolibrary.org/obo/CL_0017000,located_in,http://purl.obolibrary.org/obo/UBERON_0001558
http://purl.obolibrary.org/obo/PCL_0015029,located_in,http://purl.obolibrary.org/obo/UBERON_0019264
https://purl.org/ccf/ASCTB-TEMP_opc35,is_a,http://purl.obolibrary.org/obo/CL_0002453
http://purl.obolibrary.org/obo/CL_1000330,located_in,http://purl.obolibrary.org/obo/UBERON_0005203
http://purl.obolibrary.org/obo/CL_1000412,located_in,http://purl.obolibrary.org/obo/UBERON_0004927
http://purl.obolibrary.org/obo/CL_4030016,located_in,http://purl.obolibrary.org/obo/UBERON_0001292
https://purl.org/ccf/ASCTB-TEMP_low-columnar-epithelial-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0001978
http://identifiers.org/hgnc/7830,characterize,http://purl.obolibrary.org/obo/CL_0000623
https://purl.org/ccf/ASCTB-TEMP_ulit138,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
https://purl.org/ccf/ASCTB-TEMP_mge249,is_a,http://purl.obolibrary.org/obo/CL_4023063
https://purl.org/ccf/ASCTB-TEMP_dlnp87,is_a,http://purl.obolibrary.org/obo/CL_4023012
http://purl.org/sig/ont/fma/fma52731,part_of,http://purl.obolibrary.org/obo/UBERON_0000377
http://identifiers.org/hgnc/1645,characterize,http://purl.obolibrary.org/obo/CL_0002193
https://purl.org/ccf/ASCTB-TEMP_rp11-335e8-3,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit125
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma20966
https://purl.org/ccf/ASCTB-TEMP_shaft-of-fourth-distal-phalanx-of-foot,part_of,http://purl.obolibrary.org/obo/UBERON_0004318
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma44794
http://identifiers.org/hgnc/8038,characterize,https://purl.org/ccf/ASCTB-TEMP_epen66
http://purl.obolibrary.org/obo/CL_4033003,located_in,http://purl.obolibrary.org/obo/UBERON_0002183
